activation,bn_position,model_num,neuron_idx,correlation
LeakyReLU,before_bn,10,58,0.7343
LeakyReLU,before_bn,10,59,0.7925
LeakyReLU,before_bn,10,60,0.7125
LeakyReLU,before_bn,10,61,0.6793
LeakyReLU,before_bn,10,62,0.6295
LeakyReLU,before_bn,10,63,0.6959
LeakyReLU,before_bn,11,0,0.7869
LeakyReLU,before_bn,11,1,0.7057
LeakyReLU,before_bn,11,2,0.6775
LeakyReLU,before_bn,11,3,0.8097
LeakyReLU,before_bn,11,4,0.7935
LeakyReLU,before_bn,11,5,0.7052
LeakyReLU,before_bn,11,6,0.7778
LeakyReLU,before_bn,11,7,0.6272
LeakyReLU,before_bn,11,8,0.6679
LeakyReLU,before_bn,11,9,0.8707
LeakyReLU,before_bn,11,10,0.6322
LeakyReLU,before_bn,11,11,0.7669
LeakyReLU,before_bn,11,12,0.7229
LeakyReLU,before_bn,11,13,0.7408
LeakyReLU,before_bn,11,14,0.7222
LeakyReLU,before_bn,11,15,0.7115
LeakyReLU,before_bn,11,16,0.5426
LeakyReLU,before_bn,11,17,0.6139
LeakyReLU,before_bn,11,18,0.6279
LeakyReLU,before_bn,11,19,0.8325
LeakyReLU,before_bn,11,20,0.7395
LeakyReLU,before_bn,11,21,0.6198
LeakyReLU,before_bn,11,22,0.7553
LeakyReLU,before_bn,11,23,0.7696
LeakyReLU,before_bn,11,24,0.712
LeakyReLU,before_bn,11,25,0.7142
LeakyReLU,before_bn,11,26,0.8124
LeakyReLU,before_bn,11,27,0.63
LeakyReLU,before_bn,11,28,0.6084
LeakyReLU,before_bn,11,29,0.6171
LeakyReLU,before_bn,11,30,0.6555
LeakyReLU,before_bn,11,31,0.7315
LeakyReLU,before_bn,11,32,0.7982
LeakyReLU,before_bn,11,33,0.5948
LeakyReLU,before_bn,11,34,0.6106
LeakyReLU,before_bn,11,35,0.628
LeakyReLU,before_bn,11,36,0.7166
LeakyReLU,before_bn,11,37,0.6852
LeakyReLU,before_bn,11,38,0.6693
LeakyReLU,before_bn,11,39,0.7783
LeakyReLU,before_bn,11,40,0.7256
LeakyReLU,before_bn,11,41,0.7786
LeakyReLU,before_bn,11,42,0.6249
LeakyReLU,before_bn,11,43,0.7445
LeakyReLU,before_bn,11,44,0.7448
LeakyReLU,before_bn,11,45,0.5351
LeakyReLU,before_bn,11,46,0.6892
LeakyReLU,before_bn,11,47,0.7927
LeakyReLU,before_bn,11,48,0.6148
LeakyReLU,before_bn,11,49,0.6317
LeakyReLU,before_bn,11,50,0.6761
LeakyReLU,before_bn,11,51,0.6757
LeakyReLU,before_bn,11,52,0.7682
LeakyReLU,before_bn,11,53,0.5972
LeakyReLU,before_bn,11,54,0.6814
LeakyReLU,before_bn,11,55,0.6715
LeakyReLU,before_bn,11,56,0.7779
LeakyReLU,before_bn,11,57,0.7722
LeakyReLU,before_bn,11,58,0.6074
LeakyReLU,before_bn,11,59,0.7185
LeakyReLU,before_bn,11,60,0.5129
LeakyReLU,before_bn,11,61,0.725
LeakyReLU,before_bn,11,62,0.6979
LeakyReLU,before_bn,11,63,0.7149
LeakyReLU,before_bn,12,0,0.6857
LeakyReLU,before_bn,12,1,0.7718
LeakyReLU,before_bn,12,2,0.7669
LeakyReLU,before_bn,12,3,0.5975
LeakyReLU,before_bn,12,4,0.6624
LeakyReLU,before_bn,12,5,0.7453
LeakyReLU,before_bn,12,6,0.6229
LeakyReLU,before_bn,12,7,0.7673
LeakyReLU,before_bn,12,8,0.4507
LeakyReLU,before_bn,12,9,0.6627
LeakyReLU,before_bn,12,10,0.8207
LeakyReLU,before_bn,12,11,0.8193
LeakyReLU,before_bn,12,12,0.6595
LeakyReLU,before_bn,12,13,0.6418
LeakyReLU,before_bn,12,14,0.6827
LeakyReLU,before_bn,12,15,0.7785
LeakyReLU,before_bn,12,16,0.5512
LeakyReLU,before_bn,12,17,0.7513
LeakyReLU,before_bn,12,18,0.6853
LeakyReLU,before_bn,12,19,0.6717
LeakyReLU,before_bn,12,20,0.6383
LeakyReLU,before_bn,12,21,0.6058
LeakyReLU,before_bn,12,22,0.7039
LeakyReLU,before_bn,12,23,0.7545
LeakyReLU,before_bn,12,24,0.6501
LeakyReLU,before_bn,12,25,0.6412
LeakyReLU,before_bn,12,26,0.6137
LeakyReLU,before_bn,12,27,0.8537
LeakyReLU,before_bn,12,28,0.6098
LeakyReLU,before_bn,12,29,0.638
LeakyReLU,before_bn,12,30,0.8295
LeakyReLU,before_bn,12,31,0.7377
LeakyReLU,before_bn,12,32,0.7544
LeakyReLU,before_bn,12,33,0.6401
LeakyReLU,before_bn,12,34,0.7488
LeakyReLU,before_bn,12,35,0.7331
LeakyReLU,before_bn,12,36,0.6571
LeakyReLU,before_bn,12,37,0.6892
LeakyReLU,before_bn,12,38,0.7187
LeakyReLU,before_bn,12,39,0.8162
LeakyReLU,before_bn,12,40,0.628
LeakyReLU,before_bn,12,41,0.5816
LeakyReLU,before_bn,12,42,0.5938
LeakyReLU,before_bn,12,43,0.7103
LeakyReLU,before_bn,12,44,0.5072
LeakyReLU,before_bn,12,45,0.4775
LeakyReLU,before_bn,12,46,0.6755
LeakyReLU,before_bn,12,47,0.6991
LeakyReLU,before_bn,12,48,0.8343
LeakyReLU,before_bn,12,49,0.6198
LeakyReLU,before_bn,12,50,0.6708
LeakyReLU,before_bn,12,51,0.5836
LeakyReLU,before_bn,12,52,0.6078
LeakyReLU,before_bn,12,53,0.7672
LeakyReLU,before_bn,12,54,0.739
LeakyReLU,before_bn,12,55,0.6902
LeakyReLU,before_bn,12,56,0.6588
LeakyReLU,before_bn,12,57,0.7091
LeakyReLU,before_bn,12,58,0.7443
LeakyReLU,before_bn,12,59,0.6063
LeakyReLU,before_bn,12,60,0.6973
LeakyReLU,before_bn,12,61,0.7427
LeakyReLU,before_bn,12,62,0.8343
LeakyReLU,before_bn,12,63,0.5258
LeakyReLU,before_bn,13,0,0.7023
LeakyReLU,before_bn,13,1,0.7344
LeakyReLU,before_bn,13,2,0.6662
LeakyReLU,before_bn,13,3,0.4896
LeakyReLU,before_bn,13,4,0.7383
LeakyReLU,before_bn,13,5,0.6523
LeakyReLU,before_bn,13,6,0.5825
LeakyReLU,before_bn,13,7,0.6272
LeakyReLU,before_bn,13,8,0.8065
LeakyReLU,before_bn,13,9,0.7276
LeakyReLU,before_bn,13,10,0.3638
LeakyReLU,before_bn,13,11,0.7171
LeakyReLU,before_bn,13,12,0.7224
LeakyReLU,before_bn,13,13,0.5649
LeakyReLU,before_bn,13,14,0.592
LeakyReLU,before_bn,13,15,0.7094
LeakyReLU,before_bn,13,16,0.7431
LeakyReLU,before_bn,13,17,0.7851
LeakyReLU,before_bn,13,18,0.7047
LeakyReLU,before_bn,13,19,0.6876
LeakyReLU,before_bn,13,20,0.7458
LeakyReLU,before_bn,13,21,0.6832
LeakyReLU,before_bn,13,22,0.7718
LeakyReLU,before_bn,13,23,0.5966
LeakyReLU,before_bn,13,24,0.6486
LeakyReLU,before_bn,13,25,0.723
LeakyReLU,before_bn,13,26,0.8312
LeakyReLU,before_bn,13,27,0.8147
LeakyReLU,before_bn,13,28,0.7555
LeakyReLU,before_bn,13,29,0.7639
LeakyReLU,before_bn,13,30,0.5057
LeakyReLU,before_bn,13,31,0.5507
LeakyReLU,before_bn,13,32,0.6627
LeakyReLU,before_bn,13,33,0.7179
LeakyReLU,before_bn,13,34,0.519
LeakyReLU,before_bn,13,35,0.6211
LeakyReLU,before_bn,13,36,0.7269
LeakyReLU,before_bn,13,37,0.6486
LeakyReLU,before_bn,13,38,0.4886
LeakyReLU,before_bn,13,39,0.5795
LeakyReLU,before_bn,13,40,0.7582
LeakyReLU,before_bn,13,41,0.7079
LeakyReLU,before_bn,13,42,0.6322
LeakyReLU,before_bn,13,43,0.6233
LeakyReLU,before_bn,13,44,0.7405
LeakyReLU,before_bn,13,45,0.7445
LeakyReLU,before_bn,13,46,0.5138
LeakyReLU,before_bn,13,47,0.7173
LeakyReLU,before_bn,13,48,0.5671
LeakyReLU,before_bn,13,49,0.7102
LeakyReLU,before_bn,13,50,0.6851
LeakyReLU,before_bn,13,51,0.7947
LeakyReLU,before_bn,13,52,0.7188
LeakyReLU,before_bn,13,53,0.6215
LeakyReLU,before_bn,13,54,0.6201
LeakyReLU,before_bn,13,55,0.8279
LeakyReLU,before_bn,13,56,0.6441
LeakyReLU,before_bn,13,57,0.7125
LeakyReLU,before_bn,13,58,0.5806
LeakyReLU,before_bn,13,59,0.8765
LeakyReLU,before_bn,13,60,0.7666
LeakyReLU,before_bn,13,61,0.6716
LeakyReLU,before_bn,13,62,0.5691
LeakyReLU,before_bn,13,63,0.7182
LeakyReLU,before_bn,14,0,0.6127
LeakyReLU,before_bn,14,1,0.7109
LeakyReLU,before_bn,14,2,0.5564
LeakyReLU,before_bn,14,3,0.6716
LeakyReLU,before_bn,14,4,0.7418
LeakyReLU,before_bn,14,5,0.6842
LeakyReLU,before_bn,14,6,0.5682
LeakyReLU,before_bn,14,7,0.7971
LeakyReLU,before_bn,14,8,0.7999
LeakyReLU,before_bn,14,9,0.6045
LeakyReLU,before_bn,14,10,0.6989
LeakyReLU,before_bn,14,11,0.6988
LeakyReLU,before_bn,14,12,0.679
LeakyReLU,before_bn,14,13,0.7257
LeakyReLU,before_bn,14,14,0.3677
LeakyReLU,before_bn,14,15,0.8636
LeakyReLU,before_bn,14,16,0.5706
LeakyReLU,before_bn,14,17,0.8062
LeakyReLU,before_bn,14,18,0.7927
LeakyReLU,before_bn,14,19,0.7967
LeakyReLU,before_bn,14,20,0.6483
LeakyReLU,before_bn,14,21,0.7589
LeakyReLU,before_bn,14,22,0.6705
LeakyReLU,before_bn,14,23,0.611
LeakyReLU,before_bn,14,24,0.7799
LeakyReLU,before_bn,14,25,0.7735
LeakyReLU,before_bn,14,26,0.7707
LeakyReLU,before_bn,14,27,0.8469
LeakyReLU,before_bn,14,28,0.612
LeakyReLU,before_bn,14,29,0.3987
LeakyReLU,before_bn,14,30,0.7255
LeakyReLU,before_bn,14,31,0.6974
LeakyReLU,before_bn,14,32,0.8079
LeakyReLU,before_bn,14,33,0.7019
LeakyReLU,before_bn,14,34,0.8239
LeakyReLU,before_bn,14,35,0.7815
LeakyReLU,before_bn,14,36,0.5952
LeakyReLU,before_bn,14,37,0.6462
LeakyReLU,before_bn,14,38,0.7846
LeakyReLU,before_bn,14,39,0.571
LeakyReLU,before_bn,14,40,0.6936
LeakyReLU,before_bn,14,41,0.525
LeakyReLU,before_bn,14,42,0.6734
LeakyReLU,before_bn,14,43,0.758
LeakyReLU,before_bn,14,44,0.6246
LeakyReLU,before_bn,14,45,0.6339
LeakyReLU,before_bn,14,46,0.605
LeakyReLU,before_bn,14,47,0.8309
LeakyReLU,before_bn,14,48,0.7595
LeakyReLU,before_bn,14,49,0.5653
LeakyReLU,before_bn,14,50,0.7235
LeakyReLU,before_bn,14,51,0.6448
LeakyReLU,before_bn,14,52,0.6528
LeakyReLU,before_bn,14,53,0.7582
LeakyReLU,before_bn,14,54,0.7341
LeakyReLU,before_bn,14,55,0.6525
LeakyReLU,before_bn,14,56,0.7794
LeakyReLU,before_bn,14,57,0.6063
LeakyReLU,before_bn,14,58,0.6685
LeakyReLU,before_bn,14,59,0.7084
LeakyReLU,before_bn,14,60,0.6099
LeakyReLU,before_bn,14,61,0.8382
LeakyReLU,before_bn,14,62,0.751
LeakyReLU,before_bn,14,63,0.3003
LeakyReLU,before_bn,15,0,0.4252
LeakyReLU,before_bn,15,1,0.7984
LeakyReLU,before_bn,15,2,0.8392
LeakyReLU,before_bn,15,3,0.6537
LeakyReLU,before_bn,15,4,0.707
LeakyReLU,before_bn,15,5,0.7441
LeakyReLU,before_bn,15,6,0.8239
LeakyReLU,before_bn,15,7,0.7581
LeakyReLU,before_bn,15,8,0.6432
LeakyReLU,before_bn,15,9,0.7054
LeakyReLU,before_bn,15,10,0.6296
LeakyReLU,before_bn,15,11,0.6841
LeakyReLU,before_bn,15,12,0.7666
LeakyReLU,before_bn,15,13,0.7089
LeakyReLU,before_bn,15,14,0.735
LeakyReLU,before_bn,15,15,0.5849
LeakyReLU,before_bn,15,16,0.7195
LeakyReLU,before_bn,15,17,0.7502
LeakyReLU,before_bn,15,18,0.5564
LeakyReLU,before_bn,15,19,0.7383
LeakyReLU,before_bn,15,20,0.6396
LeakyReLU,before_bn,15,21,0.6995
LeakyReLU,before_bn,15,22,0.7708
LeakyReLU,before_bn,15,23,0.7205
LeakyReLU,before_bn,15,24,0.5398
LeakyReLU,before_bn,15,25,0.7784
LeakyReLU,before_bn,15,26,0.8773
LeakyReLU,before_bn,15,27,0.7251
LeakyReLU,before_bn,15,28,0.7747
LeakyReLU,before_bn,15,29,0.7947
LeakyReLU,before_bn,15,30,0.6223
LeakyReLU,before_bn,15,31,0.5905
LeakyReLU,before_bn,15,32,0.7232
LeakyReLU,before_bn,15,33,0.8196
LeakyReLU,before_bn,15,34,0.8326
LeakyReLU,before_bn,15,35,0.5983
LeakyReLU,before_bn,15,36,0.4639
LeakyReLU,before_bn,15,37,0.6789
LeakyReLU,before_bn,15,38,0.6766
LeakyReLU,before_bn,15,39,0.796
LeakyReLU,before_bn,15,40,0.7457
LeakyReLU,before_bn,15,41,0.6957
LeakyReLU,before_bn,15,42,0.6587
LeakyReLU,before_bn,15,43,0.639
LeakyReLU,before_bn,15,44,0.6909
LeakyReLU,before_bn,15,45,0.6417
LeakyReLU,before_bn,15,46,0.7615
LeakyReLU,before_bn,15,47,0.6126
LeakyReLU,before_bn,15,48,0.8116
LeakyReLU,before_bn,15,49,0.8106
LeakyReLU,before_bn,15,50,0.7852
LeakyReLU,before_bn,15,51,0.7896
LeakyReLU,before_bn,15,52,0.6398
LeakyReLU,before_bn,15,53,0.7116
LeakyReLU,before_bn,15,54,0.6528
LeakyReLU,before_bn,15,55,0.5733
LeakyReLU,before_bn,15,56,0.5913
LeakyReLU,before_bn,15,57,0.5582
LeakyReLU,before_bn,15,58,0.6351
LeakyReLU,before_bn,15,59,0.6931
LeakyReLU,before_bn,15,60,0.6232
LeakyReLU,before_bn,15,61,0.5626
LeakyReLU,before_bn,15,62,0.6627
LeakyReLU,before_bn,15,63,0.7613
LeakyReLU,before_bn,16,0,0.7434
LeakyReLU,before_bn,16,1,0.6912
LeakyReLU,before_bn,16,2,0.6816
LeakyReLU,before_bn,16,3,0.643
LeakyReLU,before_bn,16,4,0.7743
LeakyReLU,before_bn,16,5,0.7097
LeakyReLU,before_bn,16,6,0.5097
LeakyReLU,before_bn,16,7,0.765
LeakyReLU,before_bn,16,8,0.4663
LeakyReLU,before_bn,16,9,0.5953
LeakyReLU,before_bn,16,10,0.6678
LeakyReLU,before_bn,16,11,0.6307
LeakyReLU,before_bn,16,12,0.4344
LeakyReLU,before_bn,16,13,0.6495
LeakyReLU,before_bn,16,14,0.6221
LeakyReLU,before_bn,16,15,0.7849
LeakyReLU,before_bn,16,16,0.7994
LeakyReLU,before_bn,16,17,0.7385
LeakyReLU,before_bn,16,18,0.8488
LeakyReLU,before_bn,16,19,0.7489
LeakyReLU,before_bn,16,20,0.7704
LeakyReLU,before_bn,16,21,0.6803
LeakyReLU,before_bn,16,22,0.7582
LeakyReLU,before_bn,16,23,0.7913
LeakyReLU,before_bn,16,24,0.7555
LeakyReLU,before_bn,16,25,0.6359
LeakyReLU,before_bn,16,26,0.7516
LeakyReLU,before_bn,16,27,0.6795
LeakyReLU,before_bn,16,28,0.6755
LeakyReLU,before_bn,16,29,0.715
LeakyReLU,before_bn,16,30,0.3058
LeakyReLU,before_bn,16,31,0.6411
LeakyReLU,before_bn,16,32,0.7987
LeakyReLU,before_bn,16,33,0.7167
LeakyReLU,before_bn,16,34,0.793
LeakyReLU,before_bn,16,35,0.5029
LeakyReLU,before_bn,16,36,0.7677
LeakyReLU,before_bn,16,37,0.7444
LeakyReLU,before_bn,16,38,0.7492
LeakyReLU,before_bn,16,39,0.7303
LeakyReLU,before_bn,16,40,0.7291
LeakyReLU,before_bn,16,41,0.7186
LeakyReLU,before_bn,16,42,0.6525
LeakyReLU,before_bn,16,43,0.8295
LeakyReLU,before_bn,16,44,0.8083
LeakyReLU,before_bn,16,45,0.7887
LeakyReLU,before_bn,16,46,0.6031
LeakyReLU,before_bn,16,47,0.5052
LeakyReLU,before_bn,16,48,0.7835
LeakyReLU,before_bn,16,49,0.7394
LeakyReLU,before_bn,16,50,0.6765
LeakyReLU,before_bn,16,51,0.7683
LeakyReLU,before_bn,16,52,0.6788
LeakyReLU,before_bn,16,53,0.6517
LeakyReLU,before_bn,16,54,0.7297
LeakyReLU,before_bn,16,55,0.773
LeakyReLU,before_bn,16,56,0.6718
LeakyReLU,before_bn,16,57,0.6598
LeakyReLU,before_bn,16,58,0.8227
LeakyReLU,before_bn,16,59,0.6354
LeakyReLU,before_bn,16,60,0.6838
LeakyReLU,before_bn,16,61,0.5731
LeakyReLU,before_bn,16,62,0.576
LeakyReLU,before_bn,16,63,0.7845
LeakyReLU,before_bn,17,0,0.7962
LeakyReLU,before_bn,17,1,0.7496
LeakyReLU,before_bn,17,2,0.6166
LeakyReLU,before_bn,17,3,0.582
LeakyReLU,before_bn,17,4,0.6733
LeakyReLU,before_bn,17,5,0.8282
LeakyReLU,before_bn,17,6,0.7731
LeakyReLU,before_bn,17,7,0.4242
LeakyReLU,before_bn,17,8,0.7104
LeakyReLU,before_bn,17,9,0.6748
LeakyReLU,before_bn,17,10,0.7599
LeakyReLU,before_bn,17,11,0.7077
LeakyReLU,before_bn,17,12,0.7034
LeakyReLU,before_bn,17,13,0.7243
LeakyReLU,before_bn,17,14,0.7459
LeakyReLU,before_bn,17,15,0.7482
LeakyReLU,before_bn,17,16,0.5889
LeakyReLU,before_bn,17,17,0.6416
LeakyReLU,before_bn,17,18,0.6916
LeakyReLU,before_bn,17,19,0.6431
LeakyReLU,before_bn,17,20,0.7583
LeakyReLU,before_bn,17,21,0.5914
LeakyReLU,before_bn,17,22,0.7421
LeakyReLU,before_bn,17,23,0.6176
LeakyReLU,before_bn,17,24,0.6895
LeakyReLU,before_bn,17,25,0.8042
LeakyReLU,before_bn,17,26,0.7719
LeakyReLU,before_bn,17,27,0.529
LeakyReLU,before_bn,17,28,0.8032
LeakyReLU,before_bn,17,29,0.5393
LeakyReLU,before_bn,17,30,0.7109
LeakyReLU,before_bn,17,31,0.7239
LeakyReLU,before_bn,17,32,0.7264
LeakyReLU,before_bn,17,33,0.6542
LeakyReLU,before_bn,17,34,0.6674
LeakyReLU,before_bn,17,35,0.6885
LeakyReLU,before_bn,17,36,0.7288
LeakyReLU,before_bn,17,37,0.6931
LeakyReLU,before_bn,17,38,0.7739
LeakyReLU,before_bn,17,39,0.5776
LeakyReLU,before_bn,17,40,0.5607
LeakyReLU,before_bn,17,41,0.6213
LeakyReLU,before_bn,17,42,0.7287
LeakyReLU,before_bn,17,43,0.6264
LeakyReLU,before_bn,17,44,0.5952
LeakyReLU,before_bn,17,45,0.7114
LeakyReLU,before_bn,17,46,0.7772
LeakyReLU,before_bn,17,47,0.7444
LeakyReLU,before_bn,17,48,0.672
LeakyReLU,before_bn,17,49,0.6257
LeakyReLU,before_bn,17,50,0.8451
LeakyReLU,before_bn,17,51,0.7633
LeakyReLU,before_bn,17,52,0.7726
LeakyReLU,before_bn,17,53,0.7895
LeakyReLU,before_bn,17,54,0.6745
LeakyReLU,before_bn,17,55,0.5331
LeakyReLU,before_bn,17,56,0.7661
LeakyReLU,before_bn,17,57,0.773
LeakyReLU,before_bn,17,58,0.7536
LeakyReLU,before_bn,17,59,0.822
LeakyReLU,before_bn,17,60,0.7211
LeakyReLU,before_bn,17,61,0.771
LeakyReLU,before_bn,17,62,0.7644
LeakyReLU,before_bn,17,63,0.777
LeakyReLU,before_bn,18,0,0.6727
LeakyReLU,before_bn,18,1,0.7071
LeakyReLU,before_bn,18,2,0.8272
LeakyReLU,before_bn,18,3,0.6832
LeakyReLU,before_bn,18,4,0.5834
LeakyReLU,before_bn,18,5,0.7613
LeakyReLU,before_bn,18,6,0.4553
LeakyReLU,before_bn,18,7,0.7549
LeakyReLU,before_bn,18,8,0.6852
LeakyReLU,before_bn,18,9,0.7279
LeakyReLU,before_bn,18,10,0.558
LeakyReLU,before_bn,18,11,0.7011
LeakyReLU,before_bn,18,12,0.5142
LeakyReLU,before_bn,18,13,0.7146
LeakyReLU,before_bn,18,14,0.6142
LeakyReLU,before_bn,18,15,0.8405
LeakyReLU,before_bn,18,16,0.5066
LeakyReLU,before_bn,18,17,0.6873
LeakyReLU,before_bn,18,18,0.7646
LeakyReLU,before_bn,18,19,0.7651
LeakyReLU,before_bn,18,20,0.6259
LeakyReLU,before_bn,18,21,0.5098
LeakyReLU,before_bn,18,22,0.7241
LeakyReLU,before_bn,18,23,0.7226
LeakyReLU,before_bn,18,24,0.6709
LeakyReLU,before_bn,18,25,0.6909
LeakyReLU,before_bn,18,26,0.5395
LeakyReLU,before_bn,18,27,0.7658
LeakyReLU,before_bn,18,28,0.4728
LeakyReLU,before_bn,18,29,0.773
LeakyReLU,before_bn,18,30,0.4898
LeakyReLU,before_bn,18,31,0.6298
LeakyReLU,before_bn,18,32,0.6295
LeakyReLU,before_bn,18,33,0.8115
LeakyReLU,before_bn,18,34,0.6654
LeakyReLU,before_bn,18,35,0.6938
LeakyReLU,before_bn,18,36,0.5483
LeakyReLU,before_bn,18,37,0.7087
LeakyReLU,before_bn,18,38,0.7864
LeakyReLU,before_bn,18,39,0.7191
LeakyReLU,before_bn,18,40,0.6834
LeakyReLU,before_bn,18,41,0.345
LeakyReLU,before_bn,18,42,0.5684
LeakyReLU,before_bn,18,43,0.8038
LeakyReLU,before_bn,18,44,0.7103
LeakyReLU,before_bn,18,45,0.8279
LeakyReLU,before_bn,18,46,0.8236
LeakyReLU,before_bn,18,47,0.8179
LeakyReLU,before_bn,18,48,0.7135
LeakyReLU,before_bn,18,49,0.691
LeakyReLU,before_bn,18,50,0.729
LeakyReLU,before_bn,18,51,0.7781
LeakyReLU,before_bn,18,52,0.4695
LeakyReLU,before_bn,18,53,0.6241
LeakyReLU,before_bn,18,54,0.572
LeakyReLU,before_bn,18,55,0.7578
LeakyReLU,before_bn,18,56,0.7765
LeakyReLU,before_bn,18,57,0.7056
LeakyReLU,before_bn,18,58,0.7544
LeakyReLU,before_bn,18,59,0.5444
LeakyReLU,before_bn,18,60,0.7041
LeakyReLU,before_bn,18,61,0.7221
LeakyReLU,before_bn,18,62,0.6069
LeakyReLU,before_bn,18,63,0.8197
LeakyReLU,before_bn,19,0,0.603
LeakyReLU,before_bn,19,1,0.6517
LeakyReLU,before_bn,19,2,0.7454
LeakyReLU,before_bn,19,3,0.8016
LeakyReLU,before_bn,19,4,0.8621
LeakyReLU,before_bn,19,5,0.6962
LeakyReLU,before_bn,19,6,0.7897
LeakyReLU,before_bn,19,7,0.6622
LeakyReLU,before_bn,19,8,0.7231
LeakyReLU,before_bn,19,9,0.7496
LeakyReLU,before_bn,19,10,0.5102
LeakyReLU,before_bn,19,11,0.7722
LeakyReLU,before_bn,19,12,0.7571
LeakyReLU,before_bn,19,13,0.5894
LeakyReLU,before_bn,19,14,0.5773
LeakyReLU,before_bn,19,15,0.645
LeakyReLU,before_bn,19,16,0.7755
LeakyReLU,before_bn,19,17,0.7401
LeakyReLU,before_bn,19,18,0.5969
LeakyReLU,before_bn,19,19,0.6142
LeakyReLU,before_bn,19,20,0.752
LeakyReLU,before_bn,19,21,0.6226
LeakyReLU,before_bn,19,22,0.783
LeakyReLU,before_bn,19,23,0.7085
LeakyReLU,before_bn,19,24,0.7375
LeakyReLU,before_bn,19,25,0.7384
LeakyReLU,before_bn,19,26,0.6192
LeakyReLU,before_bn,19,27,0.749
LeakyReLU,before_bn,19,28,0.748
LeakyReLU,before_bn,19,29,0.835
LeakyReLU,before_bn,19,30,0.5844
LeakyReLU,before_bn,19,31,0.6009
LeakyReLU,before_bn,19,32,0.8046
LeakyReLU,before_bn,19,33,0.6437
LeakyReLU,before_bn,19,34,0.815
LeakyReLU,before_bn,19,35,0.4545
LeakyReLU,before_bn,19,36,0.5932
LeakyReLU,before_bn,19,37,0.5924
LeakyReLU,before_bn,19,38,0.7883
LeakyReLU,before_bn,19,39,0.6377
LeakyReLU,before_bn,19,40,0.7857
LeakyReLU,before_bn,19,41,0.6681
LeakyReLU,before_bn,19,42,0.618
LeakyReLU,before_bn,19,43,0.6726
LeakyReLU,before_bn,19,44,0.52
LeakyReLU,before_bn,19,45,0.6876
LeakyReLU,before_bn,19,46,0.8091
LeakyReLU,before_bn,19,47,0.4391
LeakyReLU,before_bn,19,48,0.6254
LeakyReLU,before_bn,19,49,0.3981
LeakyReLU,before_bn,19,50,0.6716
LeakyReLU,before_bn,19,51,0.6176
LeakyReLU,before_bn,19,52,0.5206
LeakyReLU,before_bn,19,53,0.7398
LeakyReLU,before_bn,19,54,0.7475
LeakyReLU,before_bn,19,55,0.6017
LeakyReLU,before_bn,19,56,0.528
LeakyReLU,before_bn,19,57,0.786
LeakyReLU,before_bn,19,58,0.8093
LeakyReLU,before_bn,19,59,0.7449
LeakyReLU,before_bn,19,60,0.5526
LeakyReLU,before_bn,19,61,0.6778
LeakyReLU,before_bn,19,62,0.5139
LeakyReLU,before_bn,19,63,0.8028
LeakyReLU,before_bn,20,0,0.6307
LeakyReLU,before_bn,20,1,0.7754
LeakyReLU,before_bn,20,2,0.6418
LeakyReLU,before_bn,20,3,0.7238
LeakyReLU,before_bn,20,4,0.6092
LeakyReLU,before_bn,20,5,0.8083
LeakyReLU,before_bn,20,6,0.6973
LeakyReLU,before_bn,20,7,0.7561
LeakyReLU,before_bn,20,8,0.7025
LeakyReLU,before_bn,20,9,0.7786
LeakyReLU,before_bn,20,10,0.695
LeakyReLU,before_bn,20,11,0.7723
LeakyReLU,before_bn,20,12,0.6782
LeakyReLU,before_bn,20,13,0.7411
LeakyReLU,before_bn,20,14,0.6992
LeakyReLU,before_bn,20,15,0.7656
LeakyReLU,before_bn,20,16,0.8356
LeakyReLU,before_bn,20,17,0.6841
LeakyReLU,before_bn,20,18,0.5058
LeakyReLU,before_bn,20,19,0.7296
LeakyReLU,before_bn,20,20,0.7936
LeakyReLU,before_bn,20,21,0.7615
LeakyReLU,before_bn,20,22,0.6938
LeakyReLU,before_bn,20,23,0.8291
LeakyReLU,before_bn,20,24,0.6115
LeakyReLU,before_bn,20,25,0.6781
LeakyReLU,before_bn,20,26,0.4218
LeakyReLU,before_bn,20,27,0.741
LeakyReLU,before_bn,20,28,0.8199
LeakyReLU,before_bn,20,29,0.6486
LeakyReLU,before_bn,20,30,0.6963
LeakyReLU,before_bn,20,31,0.7052
LeakyReLU,before_bn,20,32,0.792
LeakyReLU,before_bn,20,33,0.72
LeakyReLU,before_bn,20,34,0.8146
LeakyReLU,before_bn,20,35,0.5868
LeakyReLU,before_bn,20,36,0.5195
LeakyReLU,before_bn,20,37,0.7211
LeakyReLU,before_bn,20,38,0.7636
LeakyReLU,before_bn,20,39,0.8592
LeakyReLU,before_bn,20,40,0.6401
LeakyReLU,before_bn,20,41,0.6544
LeakyReLU,before_bn,20,42,0.6455
LeakyReLU,before_bn,20,43,0.632
LeakyReLU,before_bn,20,44,0.7428
LeakyReLU,before_bn,20,45,0.8316
LeakyReLU,before_bn,20,46,0.6949
LeakyReLU,before_bn,20,47,0.8109
LeakyReLU,before_bn,20,48,0.7217
LeakyReLU,before_bn,20,49,0.4052
LeakyReLU,before_bn,20,50,0.6615
LeakyReLU,before_bn,20,51,0.6115
LeakyReLU,before_bn,20,52,0.6495
LeakyReLU,before_bn,20,53,0.7574
LeakyReLU,before_bn,20,54,0.7245
