model_type,model_id,layer_name,layer_type,layer_index,neuron_position,correlation_coef
large,model_14,Encoder_0,Encoder,0,55,0.1553
large,model_14,Encoder_0,Encoder,0,56,0.2301
large,model_14,Encoder_0,Encoder,0,57,0.1765
large,model_14,Encoder_0,Encoder,0,58,0.5817
large,model_14,Encoder_0,Encoder,0,59,0.185
large,model_14,Encoder_0,Encoder,0,60,0.4105
large,model_14,Encoder_0,Encoder,0,61,0.2633
large,model_14,Encoder_0,Encoder,0,62,0.219
large,model_14,Encoder_0,Encoder,0,63,-0.0382
large,model_14,Encoder_4,Encoder,4,0,0.6297
large,model_14,Encoder_4,Encoder,4,1,0.6188
large,model_14,Encoder_4,Encoder,4,2,0.3951
large,model_14,Encoder_4,Encoder,4,3,0.2196
large,model_14,Encoder_4,Encoder,4,4,0.5967
large,model_14,Encoder_4,Encoder,4,5,0.3088
large,model_14,Encoder_4,Encoder,4,6,0.6598
large,model_14,Encoder_4,Encoder,4,7,0.4729
large,model_14,Encoder_4,Encoder,4,8,0.6148
large,model_14,Encoder_4,Encoder,4,9,0.5686
large,model_14,Encoder_4,Encoder,4,10,0.3421
large,model_14,Encoder_4,Encoder,4,11,0.7194
large,model_14,Encoder_4,Encoder,4,12,0.2626
large,model_14,Encoder_4,Encoder,4,13,0.5056
large,model_14,Encoder_4,Encoder,4,14,0.2281
large,model_14,Encoder_4,Encoder,4,15,0.286
large,model_14,Encoder_4,Encoder,4,16,0.5337
large,model_14,Encoder_4,Encoder,4,17,0.448
large,model_14,Encoder_4,Encoder,4,18,0.6712
large,model_14,Encoder_4,Encoder,4,19,0.6639
large,model_14,Encoder_4,Encoder,4,20,0.4476
large,model_14,Encoder_4,Encoder,4,21,0.6223
large,model_14,Encoder_4,Encoder,4,22,0.2965
large,model_14,Encoder_4,Encoder,4,23,0.4775
large,model_14,Encoder_4,Encoder,4,24,0.4003
large,model_14,Encoder_4,Encoder,4,25,0.5928
large,model_14,Encoder_4,Encoder,4,26,0.6392
large,model_14,Encoder_4,Encoder,4,27,0.667
large,model_14,Encoder_4,Encoder,4,28,0.2813
large,model_14,Encoder_4,Encoder,4,29,0.5613
large,model_14,Encoder_4,Encoder,4,30,0.1456
large,model_14,Encoder_4,Encoder,4,31,0.666
large,model_14,Encoder_4,Encoder,4,32,0.6219
large,model_14,Encoder_4,Encoder,4,33,0.5193
large,model_14,Encoder_4,Encoder,4,34,0.2161
large,model_14,Encoder_4,Encoder,4,35,0.1799
large,model_14,Encoder_4,Encoder,4,36,0.6956
large,model_14,Encoder_4,Encoder,4,37,0.6457
large,model_14,Encoder_4,Encoder,4,38,0.7627
large,model_14,Encoder_4,Encoder,4,39,0.587
large,model_14,Encoder_4,Encoder,4,40,0.2208
large,model_14,Encoder_4,Encoder,4,41,0.4631
large,model_14,Encoder_4,Encoder,4,42,0.3167
large,model_14,Encoder_4,Encoder,4,43,0.3712
large,model_14,Encoder_4,Encoder,4,44,0.5321
large,model_14,Encoder_4,Encoder,4,45,0.2519
large,model_14,Encoder_4,Encoder,4,46,0.346
large,model_14,Encoder_4,Encoder,4,47,0.4231
large,model_14,Encoder_4,Encoder,4,48,0.6065
large,model_14,Encoder_4,Encoder,4,49,0.8067
large,model_14,Encoder_4,Encoder,4,50,0.4644
large,model_14,Encoder_4,Encoder,4,51,0.7168
large,model_14,Encoder_4,Encoder,4,52,0.3504
large,model_14,Encoder_4,Encoder,4,53,0.6513
large,model_14,Encoder_4,Encoder,4,54,0.5839
large,model_14,Encoder_4,Encoder,4,55,0.5803
large,model_14,Encoder_4,Encoder,4,56,0.2875
large,model_14,Encoder_4,Encoder,4,57,0.6198
large,model_14,Encoder_4,Encoder,4,58,0.2184
large,model_14,Encoder_4,Encoder,4,59,0.5562
large,model_14,Encoder_4,Encoder,4,60,0.6484
large,model_14,Encoder_4,Encoder,4,61,0.622
large,model_14,Encoder_4,Encoder,4,62,0.8078
large,model_14,Encoder_4,Encoder,4,63,0.7262
large,model_14,Encoder_8,Encoder,8,0,0.8293
large,model_14,Encoder_8,Encoder,8,1,0.6913
large,model_14,Encoder_8,Encoder,8,2,0.8038
large,model_14,Encoder_8,Encoder,8,3,0.5831
large,model_14,Encoder_8,Encoder,8,4,0.848
large,model_14,Encoder_8,Encoder,8,5,0.497
large,model_14,Encoder_8,Encoder,8,6,0.7869
large,model_14,Encoder_8,Encoder,8,7,0.5291
large,model_14,Encoder_8,Encoder,8,8,0.5044
large,model_14,Encoder_8,Encoder,8,9,0.8625
large,model_14,Encoder_8,Encoder,8,10,0.7415
large,model_14,Encoder_8,Encoder,8,11,0.8367
large,model_14,Encoder_8,Encoder,8,12,0.5434
large,model_14,Encoder_8,Encoder,8,13,0.6586
large,model_14,Encoder_8,Encoder,8,14,0.445
large,model_14,Encoder_8,Encoder,8,15,0.6736
large,model_14,Encoder_8,Encoder,8,16,0.8189
large,model_14,Encoder_8,Encoder,8,17,0.6746
large,model_14,Encoder_8,Encoder,8,18,0.4589
large,model_14,Encoder_8,Encoder,8,19,0.6565
large,model_14,Encoder_8,Encoder,8,20,0.1873
large,model_14,Encoder_8,Encoder,8,21,0.6433
large,model_14,Encoder_8,Encoder,8,22,0.7004
large,model_14,Encoder_8,Encoder,8,23,0.6794
large,model_14,Encoder_8,Encoder,8,24,0.6658
large,model_14,Encoder_8,Encoder,8,25,0.6813
large,model_14,Encoder_8,Encoder,8,26,0.7715
large,model_14,Encoder_8,Encoder,8,27,0.4073
large,model_14,Encoder_8,Encoder,8,28,0.5643
large,model_14,Encoder_8,Encoder,8,29,0.4411
large,model_14,Encoder_8,Encoder,8,30,0.6018
large,model_14,Encoder_8,Encoder,8,31,0.4005
large,model_14,Encoder_8,Encoder,8,32,0.4984
large,model_14,Encoder_8,Encoder,8,33,0.5574
large,model_14,Encoder_8,Encoder,8,34,0.458
large,model_14,Encoder_8,Encoder,8,35,0.7013
large,model_14,Encoder_8,Encoder,8,36,0.6564
large,model_14,Encoder_8,Encoder,8,37,0.6797
large,model_14,Encoder_8,Encoder,8,38,0.8105
large,model_14,Encoder_8,Encoder,8,39,0.4918
large,model_14,Encoder_8,Encoder,8,40,0.6792
large,model_14,Encoder_8,Encoder,8,41,0.3832
large,model_14,Encoder_8,Encoder,8,42,0.8252
large,model_14,Encoder_8,Encoder,8,43,0.5758
large,model_14,Encoder_8,Encoder,8,44,0.63
large,model_14,Encoder_8,Encoder,8,45,0.7791
large,model_14,Encoder_8,Encoder,8,46,0.818
large,model_14,Encoder_8,Encoder,8,47,0.5865
large,model_14,Encoder_8,Encoder,8,48,0.8088
large,model_14,Encoder_8,Encoder,8,49,0.4836
large,model_14,Encoder_8,Encoder,8,50,0.5485
large,model_14,Encoder_8,Encoder,8,51,0.7425
large,model_14,Encoder_8,Encoder,8,52,0.4903
large,model_14,Encoder_8,Encoder,8,53,0.7271
large,model_14,Encoder_8,Encoder,8,54,0.5434
large,model_14,Encoder_8,Encoder,8,55,0.6379
large,model_14,Encoder_8,Encoder,8,56,0.4563
large,model_14,Encoder_8,Encoder,8,57,0.6421
large,model_14,Encoder_8,Encoder,8,58,0.6452
large,model_14,Encoder_8,Encoder,8,59,0.6304
large,model_14,Encoder_8,Encoder,8,60,0.6912
large,model_14,Encoder_8,Encoder,8,61,0.6706
large,model_14,Encoder_8,Encoder,8,62,0.6557
large,model_14,Encoder_8,Encoder,8,63,0.5199
large,model_14,Decoder_0,Decoder,0,0,0.6863
large,model_14,Decoder_0,Decoder,0,1,0.5687
large,model_14,Decoder_0,Decoder,0,2,0.4138
large,model_14,Decoder_0,Decoder,0,3,0.6338
large,model_14,Decoder_0,Decoder,0,4,0.7518
large,model_14,Decoder_0,Decoder,0,5,0.3135
large,model_14,Decoder_0,Decoder,0,6,0.6422
large,model_14,Decoder_0,Decoder,0,7,0.7194
large,model_14,Decoder_0,Decoder,0,8,0.643
large,model_14,Decoder_0,Decoder,0,9,0.7333
large,model_14,Decoder_0,Decoder,0,10,0.4862
large,model_14,Decoder_0,Decoder,0,11,0.6241
large,model_14,Decoder_0,Decoder,0,12,0.485
large,model_14,Decoder_0,Decoder,0,13,0.7101
large,model_14,Decoder_0,Decoder,0,14,0.6579
large,model_14,Decoder_0,Decoder,0,15,0.7923
large,model_14,Decoder_0,Decoder,0,16,0.6847
large,model_14,Decoder_0,Decoder,0,17,0.5126
large,model_14,Decoder_0,Decoder,0,18,0.4393
large,model_14,Decoder_0,Decoder,0,19,0.8798
large,model_14,Decoder_0,Decoder,0,20,0.5225
large,model_14,Decoder_0,Decoder,0,21,0.6367
large,model_14,Decoder_0,Decoder,0,22,0.5949
large,model_14,Decoder_0,Decoder,0,23,0.7356
large,model_14,Decoder_0,Decoder,0,24,0.5504
large,model_14,Decoder_0,Decoder,0,25,0.6115
large,model_14,Decoder_0,Decoder,0,26,0.5249
large,model_14,Decoder_0,Decoder,0,27,0.502
large,model_14,Decoder_0,Decoder,0,28,0.8712
large,model_14,Decoder_0,Decoder,0,29,0.6529
large,model_14,Decoder_0,Decoder,0,30,0.7959
large,model_14,Decoder_0,Decoder,0,31,0.6174
large,model_14,Decoder_0,Decoder,0,32,0.5072
large,model_14,Decoder_0,Decoder,0,33,0.4402
large,model_14,Decoder_0,Decoder,0,34,0.5047
large,model_14,Decoder_0,Decoder,0,35,0.8211
large,model_14,Decoder_0,Decoder,0,36,0.6051
large,model_14,Decoder_0,Decoder,0,37,0.5297
large,model_14,Decoder_0,Decoder,0,38,0.5584
large,model_14,Decoder_0,Decoder,0,39,0.7646
large,model_14,Decoder_0,Decoder,0,40,0.7051
large,model_14,Decoder_0,Decoder,0,41,0.7755
large,model_14,Decoder_0,Decoder,0,42,0.7348
large,model_14,Decoder_0,Decoder,0,43,0.6657
large,model_14,Decoder_0,Decoder,0,44,0.7661
large,model_14,Decoder_0,Decoder,0,45,0.439
large,model_14,Decoder_0,Decoder,0,46,0.665
large,model_14,Decoder_0,Decoder,0,47,0.6882
large,model_14,Decoder_0,Decoder,0,48,0.6597
large,model_14,Decoder_0,Decoder,0,49,0.604
large,model_14,Decoder_0,Decoder,0,50,0.6802
large,model_14,Decoder_0,Decoder,0,51,0.7001
large,model_14,Decoder_0,Decoder,0,52,0.7328
large,model_14,Decoder_0,Decoder,0,53,0.6835
large,model_14,Decoder_0,Decoder,0,54,0.6734
large,model_14,Decoder_0,Decoder,0,55,0.6711
large,model_14,Decoder_0,Decoder,0,56,0.7243
large,model_14,Decoder_0,Decoder,0,57,0.5736
large,model_14,Decoder_0,Decoder,0,58,0.5525
large,model_14,Decoder_0,Decoder,0,59,0.5266
large,model_14,Decoder_0,Decoder,0,60,0.8047
large,model_14,Decoder_0,Decoder,0,61,0.6782
large,model_14,Decoder_0,Decoder,0,62,0.6591
large,model_14,Decoder_0,Decoder,0,63,0.5453
large,model_14,Decoder_4,Decoder,4,0,0.6433
large,model_14,Decoder_4,Decoder,4,1,0.7189
large,model_14,Decoder_4,Decoder,4,2,0.7167
large,model_14,Decoder_4,Decoder,4,3,0.4526
large,model_14,Decoder_4,Decoder,4,4,0.3317
large,model_14,Decoder_4,Decoder,4,5,0.4402
large,model_14,Decoder_4,Decoder,4,6,0.6957
large,model_14,Decoder_4,Decoder,4,7,0.7536
large,model_14,Decoder_4,Decoder,4,8,0.6004
large,model_14,Decoder_4,Decoder,4,9,0.2339
large,model_14,Decoder_4,Decoder,4,10,0.8049
large,model_14,Decoder_4,Decoder,4,11,0.7588
large,model_14,Decoder_4,Decoder,4,12,0.5543
large,model_14,Decoder_4,Decoder,4,13,0.8142
large,model_14,Decoder_4,Decoder,4,14,0.8325
large,model_14,Decoder_4,Decoder,4,15,0.6967
large,model_14,Decoder_4,Decoder,4,16,0.7452
large,model_14,Decoder_4,Decoder,4,17,0.4521
large,model_14,Decoder_4,Decoder,4,18,0.7911
large,model_14,Decoder_4,Decoder,4,19,0.7713
large,model_14,Decoder_4,Decoder,4,20,0.6837
large,model_14,Decoder_4,Decoder,4,21,0.8148
large,model_14,Decoder_4,Decoder,4,22,0.8374
large,model_14,Decoder_4,Decoder,4,23,0.753
large,model_14,Decoder_4,Decoder,4,24,0.7562
large,model_14,Decoder_4,Decoder,4,25,0.6202
large,model_14,Decoder_4,Decoder,4,26,0.7597
large,model_14,Decoder_4,Decoder,4,27,0.6587
large,model_14,Decoder_4,Decoder,4,28,0.7387
large,model_14,Decoder_4,Decoder,4,29,0.7682
large,model_14,Decoder_4,Decoder,4,30,0.6516
large,model_14,Decoder_4,Decoder,4,31,0.7988
large,model_14,Decoder_4,Decoder,4,32,0.9097
large,model_14,Decoder_4,Decoder,4,33,0.8028
large,model_14,Decoder_4,Decoder,4,34,0.7889
large,model_14,Decoder_4,Decoder,4,35,0.6231
large,model_14,Decoder_4,Decoder,4,36,-0.0399
large,model_14,Decoder_4,Decoder,4,37,0.8373
large,model_14,Decoder_4,Decoder,4,38,0.2898
large,model_14,Decoder_4,Decoder,4,39,0.7534
large,model_14,Decoder_4,Decoder,4,40,0.7368
large,model_14,Decoder_4,Decoder,4,41,0.8213
large,model_14,Decoder_4,Decoder,4,42,0.6107
large,model_14,Decoder_4,Decoder,4,43,0.5786
large,model_14,Decoder_4,Decoder,4,44,0.6418
large,model_14,Decoder_4,Decoder,4,45,-0.2348
large,model_14,Decoder_4,Decoder,4,46,0.7482
large,model_14,Decoder_4,Decoder,4,47,0.6085
large,model_14,Decoder_4,Decoder,4,48,0.8566
large,model_14,Decoder_4,Decoder,4,49,0.6041
large,model_14,Decoder_4,Decoder,4,50,0.8117
large,model_14,Decoder_4,Decoder,4,51,0.6368
large,model_14,Decoder_4,Decoder,4,52,0.7765
large,model_14,Decoder_4,Decoder,4,53,0.8049
large,model_14,Decoder_4,Decoder,4,54,0.7831
large,model_14,Decoder_4,Decoder,4,55,0.8242
large,model_14,Decoder_4,Decoder,4,56,0.8187
large,model_14,Decoder_4,Decoder,4,57,0.7999
large,model_14,Decoder_4,Decoder,4,58,0.6481
large,model_14,Decoder_4,Decoder,4,59,0.7207
large,model_14,Decoder_4,Decoder,4,60,0.9144
large,model_14,Decoder_4,Decoder,4,61,0.7547
large,model_14,Decoder_4,Decoder,4,62,0.6977
large,model_14,Decoder_4,Decoder,4,63,0.7438
large,model_14,Decoder_8,Decoder,8,0,0.7936
large,model_14,Decoder_8,Decoder,8,1,0.6529
large,model_14,Decoder_8,Decoder,8,2,0.4371
large,model_14,Decoder_8,Decoder,8,3,0.7858
large,model_14,Decoder_8,Decoder,8,4,0.4132
large,model_14,Decoder_8,Decoder,8,5,0.4732
large,model_14,Decoder_8,Decoder,8,6,0.2418
large,model_14,Decoder_8,Decoder,8,7,0.2714
large,model_14,Decoder_8,Decoder,8,8,0.6332
large,model_14,Decoder_8,Decoder,8,9,0.5562
large,model_14,Decoder_8,Decoder,8,10,0.5187
large,model_14,Decoder_8,Decoder,8,11,-0.4161
large,model_14,Decoder_8,Decoder,8,12,0.477
large,model_14,Decoder_8,Decoder,8,13,0.4859
large,model_14,Decoder_8,Decoder,8,14,0.1906
large,model_14,Decoder_8,Decoder,8,15,0.6868
large,model_14,Decoder_8,Decoder,8,16,0.7495
large,model_14,Decoder_8,Decoder,8,17,0.644
large,model_14,Decoder_8,Decoder,8,18,0.4066
large,model_14,Decoder_8,Decoder,8,19,0.3715
large,model_14,Decoder_8,Decoder,8,20,0.4365
large,model_14,Decoder_8,Decoder,8,21,0.7657
large,model_14,Decoder_8,Decoder,8,22,0.8472
large,model_14,Decoder_8,Decoder,8,23,0.6247
large,model_14,Decoder_8,Decoder,8,24,0.6038
large,model_14,Decoder_8,Decoder,8,25,0.8382
large,model_14,Decoder_8,Decoder,8,26,0.4303
large,model_14,Decoder_8,Decoder,8,27,0.5336
large,model_14,Decoder_8,Decoder,8,28,0.4248
large,model_14,Decoder_8,Decoder,8,29,0.8041
large,model_14,Decoder_8,Decoder,8,30,0.798
large,model_14,Decoder_8,Decoder,8,31,0.1745
large,model_14,Decoder_8,Decoder,8,32,0.6979
large,model_14,Decoder_8,Decoder,8,33,0.5636
large,model_14,Decoder_8,Decoder,8,34,0.6521
large,model_14,Decoder_8,Decoder,8,35,0.8756
large,model_14,Decoder_8,Decoder,8,36,0.767
large,model_14,Decoder_8,Decoder,8,37,0.7409
large,model_14,Decoder_8,Decoder,8,38,0.5076
large,model_14,Decoder_8,Decoder,8,39,0.3793
large,model_14,Decoder_8,Decoder,8,40,0.5657
large,model_14,Decoder_8,Decoder,8,41,0.3834
large,model_14,Decoder_8,Decoder,8,42,0.2677
large,model_14,Decoder_8,Decoder,8,43,0.4579
large,model_14,Decoder_8,Decoder,8,44,0.7236
large,model_14,Decoder_8,Decoder,8,45,-0.0048
large,model_14,Decoder_8,Decoder,8,46,0.8629
large,model_14,Decoder_8,Decoder,8,47,0.7315
large,model_14,Decoder_8,Decoder,8,48,0.6852
large,model_14,Decoder_8,Decoder,8,49,0.5859
large,model_14,Decoder_8,Decoder,8,50,0.6633
large,model_14,Decoder_8,Decoder,8,51,0.2138
large,model_14,Decoder_8,Decoder,8,52,0.5131
large,model_14,Decoder_8,Decoder,8,53,0.6579
large,model_14,Decoder_8,Decoder,8,54,-0.6407
large,model_14,Decoder_8,Decoder,8,55,0.0357
large,model_14,Decoder_8,Decoder,8,56,0.2996
large,model_14,Decoder_8,Decoder,8,57,0.5858
large,model_14,Decoder_8,Decoder,8,58,0.703
large,model_14,Decoder_8,Decoder,8,59,0.5651
large,model_14,Decoder_8,Decoder,8,60,0.7981
large,model_14,Decoder_8,Decoder,8,61,0.1685
large,model_14,Decoder_8,Decoder,8,62,0.8612
large,model_14,Decoder_8,Decoder,8,63,0.6315
large,model_15,Encoder_0,Encoder,0,0,0.4373
large,model_15,Encoder_0,Encoder,0,1,NA
large,model_15,Encoder_0,Encoder,0,2,0.5076
large,model_15,Encoder_0,Encoder,0,3,0.6026
large,model_15,Encoder_0,Encoder,0,4,NA
large,model_15,Encoder_0,Encoder,0,5,0.343
large,model_15,Encoder_0,Encoder,0,6,0.284
large,model_15,Encoder_0,Encoder,0,7,NA
large,model_15,Encoder_0,Encoder,0,8,0.1586
large,model_15,Encoder_0,Encoder,0,9,0.4061
large,model_15,Encoder_0,Encoder,0,10,0.3063
large,model_15,Encoder_0,Encoder,0,11,0.1046
large,model_15,Encoder_0,Encoder,0,12,NA
large,model_15,Encoder_0,Encoder,0,13,0.2712
large,model_15,Encoder_0,Encoder,0,14,0.4334
large,model_15,Encoder_0,Encoder,0,15,0.2491
large,model_15,Encoder_0,Encoder,0,16,0.5807
large,model_15,Encoder_0,Encoder,0,17,0.2403
large,model_15,Encoder_0,Encoder,0,18,0.3725
large,model_15,Encoder_0,Encoder,0,19,NA
large,model_15,Encoder_0,Encoder,0,20,NA
large,model_15,Encoder_0,Encoder,0,21,NA
large,model_15,Encoder_0,Encoder,0,22,0.3539
large,model_15,Encoder_0,Encoder,0,23,0.1575
large,model_15,Encoder_0,Encoder,0,24,0.071
large,model_15,Encoder_0,Encoder,0,25,0.2274
large,model_15,Encoder_0,Encoder,0,26,NA
large,model_15,Encoder_0,Encoder,0,27,NA
large,model_15,Encoder_0,Encoder,0,28,0.44
large,model_15,Encoder_0,Encoder,0,29,0.1612
large,model_15,Encoder_0,Encoder,0,30,0.155
large,model_15,Encoder_0,Encoder,0,31,0.392
large,model_15,Encoder_0,Encoder,0,32,0.1902
large,model_15,Encoder_0,Encoder,0,33,0.114
large,model_15,Encoder_0,Encoder,0,34,0.3401
large,model_15,Encoder_0,Encoder,0,35,0.2685
large,model_15,Encoder_0,Encoder,0,36,0.4874
large,model_15,Encoder_0,Encoder,0,37,NA
large,model_15,Encoder_0,Encoder,0,38,0.2287
large,model_15,Encoder_0,Encoder,0,39,0.6845
large,model_15,Encoder_0,Encoder,0,40,0.2009
large,model_15,Encoder_0,Encoder,0,41,0.1913
large,model_15,Encoder_0,Encoder,0,42,0.41
large,model_15,Encoder_0,Encoder,0,43,0.3342
large,model_15,Encoder_0,Encoder,0,44,0.1669
large,model_15,Encoder_0,Encoder,0,45,0.6256
large,model_15,Encoder_0,Encoder,0,46,0.508
large,model_15,Encoder_0,Encoder,0,47,0.2222
large,model_15,Encoder_0,Encoder,0,48,0.4342
large,model_15,Encoder_0,Encoder,0,49,NA
large,model_15,Encoder_0,Encoder,0,50,0.8247
large,model_15,Encoder_0,Encoder,0,51,0.108
large,model_15,Encoder_0,Encoder,0,52,0.3612
large,model_15,Encoder_0,Encoder,0,53,0.3483
large,model_15,Encoder_0,Encoder,0,54,0.2241
large,model_15,Encoder_0,Encoder,0,55,0.0196
large,model_15,Encoder_0,Encoder,0,56,0.1885
large,model_15,Encoder_0,Encoder,0,57,0.4053
large,model_15,Encoder_0,Encoder,0,58,0.5863
large,model_15,Encoder_0,Encoder,0,59,0.0612
large,model_15,Encoder_0,Encoder,0,60,0.2123
large,model_15,Encoder_0,Encoder,0,61,0.4006
large,model_15,Encoder_0,Encoder,0,62,0.3087
large,model_15,Encoder_0,Encoder,0,63,0.1569
large,model_15,Encoder_4,Encoder,4,0,0.7273
large,model_15,Encoder_4,Encoder,4,1,0.4025
large,model_15,Encoder_4,Encoder,4,2,0.6047
large,model_15,Encoder_4,Encoder,4,3,0.3508
large,model_15,Encoder_4,Encoder,4,4,0.6695
large,model_15,Encoder_4,Encoder,4,5,0.1076
large,model_15,Encoder_4,Encoder,4,6,0.4348
large,model_15,Encoder_4,Encoder,4,7,0.3467
large,model_15,Encoder_4,Encoder,4,8,0.6081
large,model_15,Encoder_4,Encoder,4,9,0.0917
large,model_15,Encoder_4,Encoder,4,10,0.6495
large,model_15,Encoder_4,Encoder,4,11,0.2486
large,model_15,Encoder_4,Encoder,4,12,0.39
large,model_15,Encoder_4,Encoder,4,13,0.6719
large,model_15,Encoder_4,Encoder,4,14,0.7537
large,model_15,Encoder_4,Encoder,4,15,0.6824
large,model_15,Encoder_4,Encoder,4,16,0.463
large,model_15,Encoder_4,Encoder,4,17,0.8006
large,model_15,Encoder_4,Encoder,4,18,0.6926
large,model_15,Encoder_4,Encoder,4,19,0.5481
large,model_15,Encoder_4,Encoder,4,20,0.5042
large,model_15,Encoder_4,Encoder,4,21,0.7685
large,model_15,Encoder_4,Encoder,4,22,0.6247
large,model_15,Encoder_4,Encoder,4,23,0.5151
large,model_15,Encoder_4,Encoder,4,24,0.6881
large,model_15,Encoder_4,Encoder,4,25,0.705
large,model_15,Encoder_4,Encoder,4,26,0.5231
large,model_15,Encoder_4,Encoder,4,27,0.542
large,model_15,Encoder_4,Encoder,4,28,0.4051
large,model_15,Encoder_4,Encoder,4,29,0.4686
large,model_15,Encoder_4,Encoder,4,30,0.5325
large,model_15,Encoder_4,Encoder,4,31,0.7758
large,model_15,Encoder_4,Encoder,4,32,0.7021
large,model_15,Encoder_4,Encoder,4,33,0.692
large,model_15,Encoder_4,Encoder,4,34,0.8458
large,model_15,Encoder_4,Encoder,4,35,0.5569
large,model_15,Encoder_4,Encoder,4,36,0.4766
large,model_15,Encoder_4,Encoder,4,37,0.4787
large,model_15,Encoder_4,Encoder,4,38,0.4055
large,model_15,Encoder_4,Encoder,4,39,0.7897
large,model_15,Encoder_4,Encoder,4,40,0.5126
large,model_15,Encoder_4,Encoder,4,41,0.8041
large,model_15,Encoder_4,Encoder,4,42,0.1835
large,model_15,Encoder_4,Encoder,4,43,0.4029
large,model_15,Encoder_4,Encoder,4,44,0.2904
large,model_15,Encoder_4,Encoder,4,45,0.641
large,model_15,Encoder_4,Encoder,4,46,0.6237
large,model_15,Encoder_4,Encoder,4,47,0.397
large,model_15,Encoder_4,Encoder,4,48,0.3528
large,model_15,Encoder_4,Encoder,4,49,0.8131
large,model_15,Encoder_4,Encoder,4,50,0.5431
large,model_15,Encoder_4,Encoder,4,51,0.2048
large,model_15,Encoder_4,Encoder,4,52,0.6223
large,model_15,Encoder_4,Encoder,4,53,0.6787
large,model_15,Encoder_4,Encoder,4,54,0.4733
large,model_15,Encoder_4,Encoder,4,55,0.4273
large,model_15,Encoder_4,Encoder,4,56,0.7066
large,model_15,Encoder_4,Encoder,4,57,0.4428
